"kepid","kepoi_name","kepler_name","koi_disposition","koi_pdisposition","koi_score","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_period_err1","koi_period_err2","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_insol","koi_insol_err1","koi_insol_err2","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_srad","koi_srad_err1","koi_srad_err2","ra","dec","koi_kepmag"
"11853878","K01833.02","Kepler-968 d","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","7.684333460","1.4130000e-05","-1.4130000e-05","133.3600700","1.500000e-03","-1.500000e-03","0.9510","0.0290","-0.6760","1.43460","0.07090","-0.07090","1.1750e+03","4.960e+01","-4.960e+01","2.58","2.300e-01","-2.200e-01","583.0","","","27.35","8.49","-7.33","28.50","2","q1_q17_dr25_tce","4402.00","118.00","-144.00","4.682","0.045","-0.036","0.5720","0.0490","-0.0490","285.602540","50.112041","14.265"
"5774375","K07740.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","1.549979213","4.2200000e-07","-4.2200000e-07","132.6750270","2.220000e-04","-2.220000e-04","0.4860","0.0170","-0.0160","7.59450","0.01830","-0.01830","3.7055e+05","6.950e+02","-6.950e+02","136.64","7.304e+01","-8.923e+01","2141.0","","","4986.15","8378.43","-4454.73","672.70","1","q1_q17_dr25_tce","5408.00","178.00","-162.00","3.777","0.777","-0.333","2.0580","1.1000","-1.3440","285.925900","41.090820","13.939"
"7692093","K03337.01","","CANDIDATE","CANDIDATE","0.9710","0","0","0","0","11.166228850","9.6570000e-05","-9.6570000e-05","134.9695100","6.550000e-03","-6.550000e-03","0.1760","0.2720","-0.1760","3.38900","0.19200","-0.19200","3.5390e+02","2.830e+01","-2.830e+01","1.56","3.700e-01","-1.300e-01","725.0","","","65.16","47.65","-16.33","13.60","1","q1_q17_dr25_tce","5552.00","166.00","-166.00","4.562","0.038","-0.162","0.8360","0.2010","-0.0670","294.905940","43.381889","15.927"
"8263752","K03338.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","1","1","1","10.993819630","1.3270000e-05","-1.3270000e-05","133.2532080","9.700000e-04","-9.700000e-04","1.2740","36.4800","-0.0630","3.78890","0.04480","-0.04480","1.6858e+03","1.960e+01","-1.960e+01","40.17","1.302e+01","-5.210e+00","978.0","","","216.57","198.61","-72.92","102.90","2","q1_q17_dr25_tce","6553.00","148.00","-214.00","4.366","0.070","-0.210","1.1570","0.3750","-0.1500","300.783940","44.192558","13.427"
"8263752","K03338.02","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","10.993808700","1.3950000e-05","-1.3950000e-05","138.8062400","1.010000e-03","-1.010000e-03","0.9240","0.0040","-0.0040","5.04030","0.06080","-0.06080","1.4569e+03","1.720e+01","-1.720e+01","5.33","1.720e+00","-6.900e-01","978.0","","","216.57","198.61","-72.92","100.40","1","q1_q17_dr25_tce","6553.00","148.00","-214.00","4.366","0.070","-0.210","1.1570","0.3750","-0.1500","300.783940","44.192558","13.427"
"7772914","K03339.01","","CANDIDATE","CANDIDATE","0.9990","0","0","0","0","23.133449400","1.0800000e-04","-1.0800000e-04","154.4529600","3.940000e-03","-3.940000e-03","0.9540","0.0060","-0.6620","3.60200","0.11400","-0.11400","4.5630e+02","2.360e+01","-2.360e+01","2.55","7.900e-01","-4.700e-01","638.0","","","39.20","36.70","-15.98","21.60","1","q1_q17_dr25_tce","5712.00","170.00","-170.00","4.382","0.189","-0.231","0.9320","0.2910","-0.1700","297.751920","43.447578","14.656"
"3529290","K03340.01","","CANDIDATE","CANDIDATE","0.9740","0","0","0","0","8.953965600","1.9070000e-04","-1.9070000e-04","132.8453000","1.670000e-02","-1.670000e-02","0.6560","0.3100","-0.4340","4.89800","0.35100","-0.35100","7.0400e+01","6.500e+00","-6.500e+00","0.84","2.300e-01","-1.100e-01","923.0","","","171.51","136.28","-55.15","12.20","2","q1_q17_dr25_tce","6168.00","166.00","-185.00","4.452","0.081","-0.189","0.9470","0.2560","-0.1180","286.510190","38.618309","13.776"
"3529290","K03340.02","","CANDIDATE","CANDIDATE","0.9990","0","0","0","0","13.728137300","1.4630000e-04","-1.4630000e-04","143.5521800","7.010000e-03","-7.010000e-03","0.7480","0.0250","-0.5320","5.30400","0.23100","-0.23100","1.0660e+02","7.500e+00","-7.500e+00","1.06","2.800e-01","-1.300e-01","800.0","","","97.06","77.13","-31.21","15.40","1","q1_q17_dr25_tce","6168.00","166.00","-185.00","4.452","0.081","-0.189","0.9470","0.2560","-0.1180","286.510190","38.618309","13.776"
"9285265","K03410.01","Kepler-1491 b","CONFIRMED","CANDIDATE","0.9890","0","0","0","0","16.586032900","1.9240000e-04","-1.9240000e-04","133.2813600","8.840000e-03","-8.840000e-03","0.1670","0.2900","-0.1670","7.04300","0.26700","-0.26700","2.3130e+02","1.760e+01","-1.760e+01","2.09","3.300e-01","-4.500e-01","821.0","","","107.25","45.28","-44.63","14.60","1","q1_q17_dr25_tce","5626.00","77.00","-77.00","4.149","0.188","-0.101","1.3890","0.2230","-0.2980","293.629760","45.740650","15.589"
"6025124","K03411.01","","CANDIDATE","CANDIDATE","0.0000","0","0","0","0","26.837718080","1.4030000e-05","-1.4030000e-05","158.1253310","4.360000e-04","-4.360000e-04","0.9170","0.1880","-0.0510","1.61620","0.03800","-0.03800","8.5120e+03","1.180e+02","-1.180e+02","12.68","4.240e+00","-1.410e+00","658.0","","","44.22","44.81","-14.78","101.40","1","q1_q17_dr25_tce","6194.00","194.00","-259.00","4.445","0.058","-0.232","1.0690","0.3570","-0.1190","285.147800","41.388908","14.426"
"5780930","K03412.01","Kepler-1492 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","16.752507700","9.8200000e-05","-9.8200000e-05","131.5983400","4.950000e-03","-4.950000e-03","0.7630","0.1570","-0.5130","3.17400","0.14900","-0.14900","3.3830e+02","2.180e+01","-2.180e+01","3.65","2.080e+00","-2.290e+00","801.0","","","97.43","169.91","-85.31","18.20","1","q1_q17_dr25_tce","4807.00","129.00","-129.00","3.906","0.700","-0.300","1.8020","1.0290","-1.1310","288.597110","41.036430","14.534"
"5531953","K01681.03","","CANDIDATE","CANDIDATE","0.9440","0","0","0","0","3.531058350","1.8770000e-05","-1.8770000e-05","134.3171000","3.760000e-03","-3.760000e-03","1.2130","59.4100","-2.7970","1.77800","0.22500","-0.22500","3.1080e+02","3.310e+01","-3.310e+01","10.61","1.160e+00","-1.420e+00","558.0","","","22.83","7.57","-7.26","11.70","4","q1_q17_dr25_tce","3638.00","72.00","-87.00","4.844","0.049","-0.055","0.4200","0.0460","-0.0560","291.285000","40.730049","15.855"
"4164393","K03413.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","49.612757516","4.2940000e-06","-4.2940000e-06","165.9984372","7.240000e-05","-7.240000e-05","0.9290","0.0300","-0.0310","7.07603","0.00405","-0.00405","1.3046e+05","7.480e+01","-7.480e+01","57.08","1.932e+01","-6.420e+00","536.0","","","19.46","19.49","-6.17","2070.30","1","q1_q17_dr25_tce","6241.00","175.00","-219.00","4.450","0.056","-0.224","1.0310","0.3490","-0.1160","293.217290","39.207809","15.217"
"6277410","K07774.01","","CANDIDATE","CANDIDATE","0.8510","0","0","0","0","6.325895740","6.0330000e-05","-6.0330000e-05","133.2708100","6.880000e-03","-6.880000e-03","0.1810","0.2790","-0.1810","1.38300","0.26700","-0.26700","1.9250e+02","2.750e+01","-2.750e+01","1.14","3.100e-01","-1.000e-01","901.0","","","156.27","126.86","-39.45","8.80","1","q1_q17_dr25_tce","5749.00","155.00","-155.00","4.568","0.033","-0.187","0.8180","0.2260","-0.0710","289.335510","41.683449","15.421"
"9843517","K03480.01","","CANDIDATE","CANDIDATE","0.9960","0","0","0","0","11.937835400","1.7430000e-04","-1.7430000e-04","133.2612000","1.290000e-02","-1.290000e-02","0.0360","0.4160","-0.0360","4.65200","0.36000","-0.36000","2.4600e+02","2.920e+01","-2.920e+01","1.15","2.000e-01","-9.000e-02","671.0","","","47.91","26.75","-11.63","9.60","1","q1_q17_dr25_tce","5469.00","162.00","-162.00","4.611","0.037","-0.112","0.7380","0.1310","-0.0560","296.652560","46.618809","15.954"
"8812045","K03481.01","","CANDIDATE","CANDIDATE","0.9990","0","0","0","0","32.715906000","1.1980000e-03","-1.1980000e-03","135.9204000","2.770000e-02","-2.770000e-02","0.2500","0.2180","-0.2500","10.79000","1.30000","-1.30000","1.3570e+02","1.220e+01","-1.220e+01","3.68","7.300e-01","-1.340e+00","902.0","","","156.74","81.53","-96.95","13.10","1","q1_q17_dr25_tce","5527.00","83.00","-75.00","3.627","0.262","-0.087","3.1920","0.6280","-1.1660","289.098450","45.023090","14.462"
"7288444","K03482.01","Kepler-1924 b","CONFIRMED","CANDIDATE","0.7190","0","0","0","0","15.331771900","2.0390000e-04","-2.0390000e-04","142.5217000","1.220000e-02","-1.220000e-02","0.8020","0.1400","-0.5490","5.46700","0.30700","-0.30700","1.7920e+02","1.560e+01","-1.560e+01","1.91","3.200e-01","-3.500e-01","821.0","","","107.44","47.95","-39.66","13.30","1","q1_q17_dr25_tce","5726.00","86.00","-78.00","4.228","0.162","-0.108","1.2850","0.2150","-0.2360","293.767400","42.829208","15.098"
"3101923","K03483.01","","CANDIDATE","CANDIDATE","0.7710","0","0","0","0","82.331756000","1.9830000e-03","-1.9830000e-03","133.0814000","1.840000e-02","-1.840000e-02","0.0270","0.4250","-0.0270","8.66400","0.65500","-0.65500","2.8320e+02","2.810e+01","-2.810e+01","2.08","3.400e-01","-2.800e-01","474.0","","","11.96","5.14","-3.47","11.90","1","q1_q17_dr25_tce","5997.00","81.00","-81.00","4.304","0.099","-0.121","1.2420","0.2040","-0.1670","287.322690","38.279709","14.872"
"10881457","K03484.01","Kepler-1510 b","CONFIRMED","CANDIDATE","0.9660","0","0","0","0","84.704139000","1.8580000e-03","-1.8580000e-03","152.1832000","1.920000e-02","-1.920000e-02","0.0100","0.4280","-0.0100","10.39300","0.36800","-0.36800","6.5570e+02","4.500e+01","-4.500e+01","4.17","7.300e-01","-8.900e-01","537.0","","","19.59","8.87","-8.12","17.00","1","q1_q17_dr25_tce","6085.00","79.00","-85.00","4.115","0.174","-0.116","1.6340","0.2850","-0.3480","298.959140","48.257820","15.169"
"5513861","K07731.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","0.755105584","4.6000000e-08","-4.6000000e-08","131.8133513","4.970000e-05","-4.970000e-05","0.7320","0.0340","-0.0310","5.02374","0.00564","-0.00564","2.5003e+05","1.530e+02","-1.530e+02","76.26","1.096e+01","-5.450e+00","2412.0","","","7996.10","3145.64","-1735.23","2158.50","1","q1_q17_dr25_tce","6592.00","105.00","-157.00","4.369","0.032","-0.097","1.1900","0.1710","-0.0850","284.352170","40.714710","11.638"
"9948002","K03562.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","101.263362820","1.4530000e-05","-1.4530000e-05","214.1251280","1.130000e-04","-1.130000e-04","0.9440","0.0160","-0.0130","17.89510","0.00922","-0.00922","7.2792e+04","2.980e+01","-2.980e+01","44.00","1.509e+01","-5.010e+00","435.0","","","8.47","8.51","-2.64","3573.10","1","q1_q17_dr25_tce","6309.00","169.00","-206.00","4.413","0.070","-0.210","1.0620","0.3640","-0.1210","290.425290","46.889938","14.319"
"5264304","K03563.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","120.581671780","2.5500000e-05","-2.5500000e-05","248.2387720","1.750000e-04","-1.750000e-04","0.8450","0.0640","-0.0680","8.29040","0.01280","-0.01280","1.9290e+05","2.020e+02","-2.020e+02","41.71","6.500e+00","-3.040e+00","291.0","","","1.70","0.92","-0.43","1184.80","1","q1_q17_dr25_tce","5294.00","190.00","-190.00","4.651","0.030","-0.090","0.6730","0.1050","-0.0490","288.450810","40.432449","15.777"
"10960995","K03564.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","1.558544209","3.9900000e-07","-3.9900000e-07","131.5676650","2.270000e-04","-2.270000e-04","0.5070","0.0130","-0.0100","3.37270","0.01300","-0.01300","2.2559e+05","9.890e+02","-9.890e+02","35.12","3.420e+00","-3.430e+00","1182.0","","","460.09","178.14","-136.36","421.60","1","q1_q17_dr25_tce","4868.00","175.00","-175.00","4.582","0.060","-0.040","0.7080","0.0690","-0.0690","283.317870","48.404598","14.498"
"9592575","K03565.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","2.637574080","3.6300000e-07","-3.6300000e-07","131.5755610","1.250000e-04","-1.250000e-04","1.1070","0.0470","-0.0670","5.96260","0.01100","-0.01100","1.6966e+05","1.670e+02","-1.670e+02","76.02","2.106e+01","-7.020e+00","1242.0","","","563.22","471.84","-158.07","1471.60","1","q1_q17_dr25_tce","5639.00","171.00","-188.00","4.509","0.036","-0.192","0.9530","0.2640","-0.0880","293.669340","46.297459","15.902"
"7898576","K03566.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","8.646361880","1.3720000e-05","-1.3720000e-05","135.4622300","1.300000e-03","-1.300000e-03","0.2940","0.0030","-0.0030","8.73607","0.00583","-0.00583","2.1807e+05","1.190e+02","-1.190e+02","54.24","1.847e+01","-7.410e+00","1033.0","","","268.95","270.87","-95.17","2441.70","1","q1_q17_dr25_tce","6444.00","181.00","-226.00","4.382","0.070","-0.210","1.1340","0.3860","-0.1550","294.388580","43.690540","14.097"
"5806800","K07741.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","0","125.288206000","1.9390000e-03","-1.9390000e-03","252.0979000","1.110000e-02","-1.110000e-02","0.0660","0.3900","-0.0660","3.69500","0.34800","-0.34800","2.4160e+02","2.970e+01","-2.970e+01","1.50","2.400e-01","-8.000e-02","363.0","","","4.10","1.66","-0.66","9.40","1","q1_q17_dr25_tce","5881.00","70.00","-88.00","4.480","0.030","-0.128","0.9730","0.1530","-0.0550","296.177610","41.014118","14.179"
"11671429","K03567.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","112.463588930","7.5570000e-05","-7.5570000e-05","197.5577020","5.230000e-04","-5.230000e-04","0.5230","0.0030","-0.0040","31.82730","0.03440","-0.03440","2.4241e+05","3.920e+02","-3.920e+02","129.04","2.080e+01","-2.861e+01","692.0","","","54.20","21.84","-22.77","1374.00","1","q1_q17_dr25_tce","7426.00","74.00","-81.00","3.903","0.182","-0.098","2.4630","0.3970","-0.5460","296.453370","49.786549","10.967"
"5621333","K03341.01","","CANDIDATE","CANDIDATE","0.9850","0","0","0","0","27.096514600","4.8760000e-04","-4.8760000e-04","139.3521000","1.150000e-02","-1.150000e-02","0.7690","0.1840","-0.5540","8.42000","0.40100","-0.40100","2.0840e+02","1.350e+01","-1.350e+01","2.13","3.500e-01","-4.200e-01","700.0","","","56.79","24.11","-22.22","16.40","1","q1_q17_dr25_tce","5775.00","78.00","-78.00","4.193","0.162","-0.108","1.3520","0.2190","-0.2680","292.229770","40.808949","14.886"
"5621333","K03341.02","","CANDIDATE","CANDIDATE","0.9370","0","0","0","0","11.547498300","1.6400000e-04","-1.6400000e-04","139.9777000","1.290000e-02","-1.290000e-02","0.4950","0.4620","-0.2850","6.68400","0.36500","-0.36500","1.1550e+02","1.070e+01","-1.070e+01","1.48","2.400e-01","-2.900e-01","930.0","","","176.97","75.14","-69.23","12.30","2","q1_q17_dr25_tce","5775.00","78.00","-78.00","4.193","0.162","-0.108","1.3520","0.2190","-0.2680","292.229770","40.808949","14.886"
"5392897","K03342.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","42.399304290","1.2090000e-05","-1.2090000e-05","354.4614530","1.880000e-04","-1.880000e-04","0.3360","0.0030","-0.0020","18.36090","0.01280","-0.01280","2.0599e+05","1.230e+02","-1.230e+02","44.70","1.431e+01","-4.460e+00","542.0","","","20.46","19.83","-6.25","2261.90","1","q1_q17_dr25_tce","6153.00","191.00","-233.00","4.487","0.052","-0.208","0.9620","0.3080","-0.0960","299.069430","40.515659","15.747"
"3236705","K03343.01","","CANDIDATE","CANDIDATE","0.8640","0","0","0","0","83.266410300","6.7490000e-04","-6.7490000e-04","194.2392500","6.410000e-03","-6.410000e-03","0.0290","0.4110","-0.0290","2.81300","0.18700","-0.18700","6.2000e+02","6.630e+01","-6.630e+01","2.89","4.300e-01","-4.700e-01","439.0","","","8.78","3.51","-2.97","10.90","1","q1_q17_dr25_tce","5538.00","83.00","-74.00","4.266","0.168","-0.112","1.1800","0.1750","-0.1940","291.855220","38.393131","14.970"
"5282049","K01545.02","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","1","0","0","5.910399050","","","132.7277844","","","","","","3.85000","","","","","","","","","","","","","","","","2","q1_q17_dr25_tce","","","","","","","","","","293.836880","40.410450","15.169"
"11810124","K03344.01","Kepler-1471 c","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","11.604488100","1.1300000e-04","-1.1300000e-04","139.0560300","6.730000e-03","-6.730000e-03","0.1180","0.3340","-0.1180","3.40900","0.20900","-0.20900","2.6760e+02","2.030e+01","-2.030e+01","1.88","2.800e-01","-3.400e-01","841.0","","","118.50","47.61","-43.33","14.50","2","q1_q17_dr25_tce","5533.00","83.00","-74.00","4.275","0.168","-0.112","1.1660","0.1740","-0.2120","289.664890","50.020039","15.254"
"6023859","K03414.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","27.009807384","2.7520000e-06","-2.7520000e-06","141.2897316","9.310000e-05","-9.310000e-05","0.9490","0.1830","-0.0820","1.96698","0.00514","-0.00514","6.7898e+04","1.470e+02","-1.470e+02","22.32","1.840e+00","-2.260e+00","330.0","","","2.82","0.89","-0.85","541.30","1","q1_q17_dr25_tce","3900.00","117.00","-140.00","4.727","0.050","-0.041","0.5340","0.0440","-0.0540","284.496280","41.325890","15.483"
"3433668","K03415.01","Kepler-1493 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","15.021978400","4.1540000e-04","-4.1540000e-04","143.6989000","2.250000e-02","-2.250000e-02","0.9600","0.0220","-0.6490","5.06800","0.89100","-0.89100","9.6900e+01","1.620e+01","-1.620e+01","1.77","2.900e-01","-3.800e-01","874.0","","","137.91","61.37","-59.23","7.40","1","q1_q17_dr25_tce","5831.00","105.00","-117.00","4.162","0.182","-0.098","1.3820","0.2210","-0.2950","288.549130","38.565231","13.109"
"2849140","K03416.01","","CANDIDATE","CANDIDATE","0.8930","0","0","0","0","11.823722800","2.3900000e-04","-2.3900000e-04","139.4199000","1.560000e-02","-1.560000e-02","0.6980","0.2710","-0.4910","8.51800","0.48900","-0.48900","2.1270e+02","1.710e+01","-1.710e+01","1.25","2.500e-01","-1.100e-01","703.0","","","57.62","35.26","-15.09","14.20","1","q1_q17_dr25_tce","5559.00","149.00","-166.00","4.578","0.032","-0.128","0.8030","0.1640","-0.0700","290.733280","38.007210","15.353"
"7503885","K03417.01","Kepler-1494 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","91.078624000","1.4060000e-03","-1.4060000e-03","213.7723000","1.330000e-02","-1.330000e-02","0.9010","0.0450","-0.6320","10.30400","0.28800","-0.28800","7.3860e+02","3.870e+01","-3.870e+01","3.26","1.030e+00","-4.400e-01","415.0","","","7.02","6.73","-2.47","20.80","1","q1_q17_dr25_tce","5915.00","184.00","-205.00","4.437","0.072","-0.203","1.0080","0.3190","-0.1370","282.657410","43.162521","15.214"
"3629330","K03418.01","Kepler-1495 b","CONFIRMED","CANDIDATE","0.6700","0","0","0","0","85.272459000","2.5750000e-03","-2.5750000e-03","182.3725000","2.470000e-02","-2.470000e-02","0.9650","0.0100","-0.6650","13.31000","1.20000","-1.20000","7.6780e+02","4.870e+01","-4.870e+01","3.85","1.070e+00","-7.100e-01","443.0","","","9.10","7.60","-3.75","18.90","1","q1_q17_dr25_tce","5922.00","178.00","-178.00","4.349","0.158","-0.193","1.0570","0.2930","-0.1950","286.130770","38.779629","15.417"
"5471289","K03485.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","1","1","12.425926750","","","141.5292956","","","0.9730","","","29.17010","","","4.1030e+02","","","2.66","8.200e-01","-2.700e-01","790.0","","","92.32","85.51","-28.54","63.70","1","q1_q17_dr25_tce","5952.00","184.00","-226.00","4.489","0.052","-0.208","0.9710","0.2970","-0.0990","297.611180","40.650799","14.936"
"8121328","K03486.01","","CANDIDATE","CANDIDATE","1.0000","0","0","0","0","19.068951300","3.4390000e-04","-3.4390000e-04","145.7515000","1.590000e-02","-1.590000e-02","0.9800","0.0490","-0.7820","12.46200","0.91300","-0.91300","1.6930e+02","9.600e+00","-9.600e+00","1.63","4.500e-01","-2.400e-01","627.0","","","36.63","30.27","-13.06","19.10","1","q1_q17_dr25_tce","5418.00","159.00","-159.00","4.436","0.133","-0.247","0.8890","0.2450","-0.1320","298.820620","43.909859","14.371"
"9783760","K03487.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","89.739813700","2.2760000e-05","-2.2760000e-05","205.2646500","1.140000e-04","-1.140000e-04","1.0260","0.1220","-0.0650","3.26371","0.00669","-0.00669","8.1096e+04","2.370e+02","-2.370e+02","38.01","8.290e+00","-3.110e+00","363.0","","","4.10","2.68","-1.00","296.00","1","q1_q17_dr25_tce","5777.00","157.00","-157.00","4.608","0.036","-0.144","0.7470","0.1630","-0.0610","296.862460","46.545490","14.294"
"9528430","K03489.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","90.082555620","1.3450000e-05","-1.3450000e-05","173.9875610","1.090000e-04","-1.090000e-04","0.0990","0.0090","-0.0170","19.73010","0.00869","-0.00869","4.3252e+04","1.450e+01","-1.450e+01","49.20","9.200e+00","-1.707e+01","666.0","","","46.58","26.41","-28.78","3571.60","1","q1_q17_dr25_tce","6523.00","176.00","-176.00","3.835","0.292","-0.097","2.3430","0.4380","-0.8130","292.663570","46.114941","12.963"
"5529552","K07732.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","1","0.759768478","7.7100000e-06","-7.7100000e-06","131.7857300","7.290000e-03","-7.290000e-03","0.5830","0.0070","-0.5000","2.82400","0.27300","-0.27300","5.7400e+01","5.500e+00","-5.500e+00","0.64","1.400e-01","-5.000e-02","1737.0","","","2149.06","1418.90","-528.76","12.90","1","q1_q17_dr25_tce","5481.00","164.00","-164.00","4.574","0.027","-0.144","0.8150","0.1750","-0.0630","290.488710","40.725182","15.318"
"8882847","K03490.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","1","0","42.201158700","6.2620000e-04","-6.2620000e-04","172.4344000","1.260000e-02","-1.260000e-02","1.2250","70.9800","-5.8990","8.47900","0.66300","-0.66300","1.7810e+02","1.390e+01","-1.390e+01","37.39","1.076e+01","-1.076e+01","671.0","","","47.85","42.07","-27.14","15.90","1","q1_q17_dr25_tce","6200.00","197.00","-241.00","4.135","0.280","-0.172","1.4490","0.4170","-0.4170","290.803440","45.169785","13.294"
"9773869","K03568.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","15.651290280","1.5090000e-05","-1.5090000e-05","132.8154300","1.000000e-03","-1.000000e-03","0.5070","0.0270","-0.0300","6.76310","0.02580","-0.02580","3.9864e+05","1.438e+03","-1.438e+03","78.30","2.662e+01","-8.870e+00","792.0","","","93.10","95.75","-31.25","359.70","1","q1_q17_dr25_tce","6137.00","190.00","-253.00","4.418","0.056","-0.224","1.1030","0.3750","-0.1250","293.233830","46.598251","16.666"
"6707942","K03569.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","9.014220178","6.7100000e-07","-6.7100000e-07","131.5499020","6.670000e-05","-6.670000e-05","0.8020","0.0020","-0.0020","2.76441","0.00472","-0.00472","3.4086e+04","5.560e+01","-5.560e+01","15.49","1.310e+00","-1.460e+00","661.0","","","45.03","16.06","-13.17","1109.20","1","q1_q17_dr25_tce","4842.00","175.00","-175.00","4.573","0.055","-0.040","0.7300","0.0620","-0.0690","296.057590","42.110931","13.570"
"5023948","K03570.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","1.824653341","1.7600000e-07","-1.7600000e-07","132.8831770","9.660000e-05","-9.660000e-05","0.8450","0.0060","-0.0070","4.25512","0.00310","-0.00310","1.7674e+05","1.160e+02","-1.160e+02","55.44","1.173e+01","-9.600e+00","1680.0","","","1880.22","1228.72","-757.40","1833.70","1","q1_q17_dr25_tce","6413.00","194.00","-213.00","4.372","0.198","-0.162","0.9410","0.1990","-0.1630","295.240970","40.157600","15.048"
"5113053","K03571.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","3.185090259","5.5100000e-07","-5.5100000e-07","133.2940140","1.290000e-04","-1.290000e-04","0.4650","0.0050","-0.0050","4.80188","0.00335","-0.00335","4.2328e+05","2.630e+02","-2.630e+02","92.50","2.510e+01","-1.822e+01","1564.0","","","1414.18","1136.19","-622.94","1909.20","1","q1_q17_dr25_tce","6516.00","181.00","-227.00","4.249","0.175","-0.175","1.2790","0.3470","-0.2520","295.391360","40.216770","15.519"
"5817957","K07742.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","1","372.768880000","1.1850000e-02","-1.1850000e-02","377.6144000","2.720000e-02","-2.720000e-02","0.9090","0.0280","-0.6200","23.27000","1.20000","-1.20000","1.1572e+03","6.030e+01","-6.030e+01","3.66","1.010e+00","-3.700e-01","242.0","","","0.81","0.67","-0.23","22.80","1","q1_q17_dr25_tce","5800.00","155.00","-190.00","4.514","0.050","-0.200","0.8940","0.2490","-0.0890","298.550570","41.040771","15.422"
"11853878","K01833.03","Kepler-968 c","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","5.709407950","1.8320000e-05","-1.8320000e-05","137.1220800","2.560000e-03","-2.560000e-03","0.7510","0.1850","-0.5420","1.62200","0.08440","-0.08440","5.8670e+02","3.400e+01","-3.400e+01","1.51","1.300e-01","-1.300e-01","644.0","","","40.66","12.62","-10.90","20.20","3","q1_q17_dr25_tce","4402.00","118.00","-144.00","4.682","0.045","-0.036","0.5720","0.0490","-0.0490","285.602540","50.112041","14.265"
"4743508","K03572.01","","FALSE POSITIVE","FALSE POSITIVE","0.6920","0","1","0","0","2.086076372","1.0720000e-06","-1.0720000e-06","133.4161410","4.390000e-04","-4.390000e-04","13.3760","26.0700","-1.4910","2.40320","0.01890","-0.01890","5.8858e+04","4.310e+02","-4.310e+02","1543.74","4.015e+02","-4.014e+02","1645.0","","","1728.20","1392.12","-909.68","159.30","1","q1_q17_dr25_tce","6124.00","200.00","-218.00","4.265","0.231","-0.189","1.1190","0.2910","-0.2910","290.813930","39.819061","14.554"
"11810124","K03344.02","Kepler-1471 b","CONFIRMED","CANDIDATE","0.9720","0","0","0","0","3.638989530","2.1320000e-05","-2.1320000e-05","131.7856200","4.950000e-03","-4.950000e-03","0.3200","0.1410","-0.3200","2.25200","0.13300","-0.13300","2.0960e+02","1.480e+01","-1.480e+01","1.68","2.500e-01","-3.000e-01","1238.0","","","555.71","223.28","-203.21","16.00","1","q1_q17_dr25_tce","5533.00","83.00","-74.00","4.275","0.168","-0.112","1.1660","0.1740","-0.2120","289.664890","50.020039","15.254"
